title,authors,book_format,cur_price,old_price,isbn13,publisher,publication_date,pages,product_dimensions
Cat's Cradle,Kurt Vonnegut,Paperback,$14.45,$17.00,9780385333481,Random House Publishing Group,09/08/1998,304,5.24(w) x 7.96(h) x 0.64(d)
Cataclysm 90 BC: The forgotten war that almost destroyed Rome,Philip Matyszak,Hardcover,$31.46,$34.95,9781848847897,Pen & Sword Books Limited,02/19/2015,256,6.40(w) x 9.40(h) x 1.00(d)
Catalaunian Fields AD 451: Rome's last great battle,Simon MacDowall,Paperback,$21.95,$21.95,9781472807434,Bloomsbury USA,09/22/2015,96,9.60(w) x 7.10(h) x 0.20(d)
Catch-22,Joseph Heller,Paperback,$15.76,$18.00,9781451626650,Simon & Schuster,04/05/2011,544,5.50(w) x 8.20(h) x 1.40(d)
"Catching the Big Fish: Meditation, Consciousness, and Creativity",David Lynch,Hardcover,$19.80,$22.00,9781585425402,Penguin Publishing Group,12/28/2006,192,7.19(w) x 7.31(h) x 0.70(d)
"Catching the Big Fish: Meditation, Consciousness, and Creativity: 10th Anniversary Edition",David Lynch,Paperback,$14.40,$16.00,9780143130147,Penguin Publishing Group,09/06/2016,208,7.00(w) x 6.90(h) x 0.60(d)
Catherine the Great,Simon  Dixon,Paperback,$16.99,$16.99,9780060786281,HarperCollins Publishers,04/06/2010,432,5.90(w) x 8.90(h) x 1.30(d)
"Catherine the Great: Love, Sex, and Power",Virginia  Rounding,Paperback,$30.99,$30.99,9780312378639,St. Martin's Press,01/22/2008,592,5.50(w) x 8.50(h) x 1.35(d)
"Catiline's War, The Jugurthine War, Histories",Sallust,Paperback,$16.21,$17.00,9780140449488,Penguin Publishing Group,02/26/2008,256,4.94(w) x 7.62(h) x 0.60(d)
Cavendon Hall: A Novel,Barbara Taylor Bradford,Paperback,$8.99,$8.99,9781250032348,St. Martin's Press,10/28/2014,448,4.10(w) x 6.70(h) x 1.30(d)
Celtic Gods and Heroes,Marie-Louise Sjoestedt,Paperback,$8.95,$8.95,9780486414416,Dover Publications,09/18/2000,144,5.50(w) x 8.50(h) x (d)
Celtic Scotland,Ian Armit,Paperback,$21.95,$21.95,9781780272924,"Birlinn, Limited",10/01/2016,192,7.40(w) x 9.60(h) x 2.00(d)
Celtic Warrior: 300 BC-AD 100,Stephen Allen,Paperback,$18.95,$18.95,9781841761435,Bloomsbury USA,04/25/2001,64,7.26(w) x 9.92(h) x 0.17(d)
Celtic Way of Prayer: The Recovery of the Religious Imagination,Esther De Waal,Paperback,$14.99,$14.99,9780385493741,The Crown Publishing Group,07/28/1999,256,5.50(w) x 8.20(h) x 0.60(d)
Celts: The History and Legacy of One of the Oldest Cultures in Europe,Martin J. Dougherty,Hardcover,$26.96,$29.95,9781782741664,Amber Books,07/19/2015,224,7.50(w) x 9.70(h) x 0.90(d)
Centennial,James A. Michener,Paperback,$20.00,$20.00,9780812978421,Random House Publishing Group,05/29/2007,1104,5.45(w) x 8.23(h) x 1.48(d)
Ceremony: (Penguin Classics Deluxe Edition),Leslie Marmon Silko,Paperback,$16.20,$18.00,9780143104919,Penguin Publishing Group,12/26/2006,272,5.64(w) x 8.33(h) x 0.67(d)
Chaldean Magic: Its Origin and Development,François Lenormant,Paperback,$32.00,$32.00,9789492355027,VAMzzz Publishing,03/03/2016,454,5.83(w) x 8.27(h) x 1.01(d)
Chance Developments,Alexander McCall Smith,Paperback,$14.40,$16.00,9781101971871,Knopf Doubleday Publishing Group,11/28/2017,256,5.10(w) x 7.90(h) x 0.80(d)
Change We Can Believe In: Barack Obama's Plan to Renew America's Promise,Obama for Change,Paperback,$13.50,$15.00,9780307460455,Crown/Archetype,09/09/2008,288,5.20(w) x 8.00(h) x 0.60(d)
Chariot on the Mountain,Jack Ford,Hardcover,$22.10,$26.00,9781496713094,Kensington,07/31/2018,320,6.00(w) x 9.10(h) x 1.10(d)
Charles Dickens's A Christmas Carol: A Book-to-Table Classic,Charles Dickens,Hardcover,$22.50,$25.00,9780451479921,Penguin Young Readers Group,10/16/2018,176,7.40(w) x 9.10(h) x 0.70(d)
Charlotte Gray,Sebastian Faulks,Paperback,$14.83,$16.00,9780375704550,Knopf Doubleday Publishing Group,07/28/2000,399,5.20(w) x 8.00(h) x 0.90(d)
Charlton Heston: Hollywood's Last Icon,Marc Eliot,Paperback,$17.09,$18.99,9780062420459,HarperCollins Publishers,03/27/2018,576,5.90(w) x 8.80(h) x 1.60(d)
Chasing Light: Michelle Obama Through the Lens of a White House Photographer,Amanda Lucidon,Hardcover,$26.99,$29.99,9780399581182,Potter/Ten Speed/Harmony/Rodale,10/17/2017,224,8.70(w) x 9.20(h) x 0.90(d)
"Chasing Space: An Astronaut's Story of Grit, Grace, and Second Chances",Leland Melvin,Paperback,$14.39,$15.99,9780062496737,HarperCollins Publishers,05/22/2018,256,5.31(w) x 8.00(h) x 0.61(d)
Chasing the Dime,Michael Connelly,Paperback,$8.00,$8.00,9780446611626,Grand Central Publishing,08/25/2003,448,4.35(w) x 6.75(h) x 1.20(d)
Chasing the Flame: One Man's Fight to Save the World,Samantha Power,Paperback,$19.54,$20.00,9780143114857,Penguin Publishing Group,12/02/2008,656,5.40(w) x 8.30(h) x 1.20(d)
"Chauvet, the dream unlocked: A pictorial tour through the stunning cave art of Chauvet like you've never seen before! Discover how an image on the ceiling of a tomb belonging to the first Pharoah Seti matches with one in the cave that is 30,000 years old!",Steve Meads,Paperback,$21.25,$21.25,9781491247228,CreateSpace Publishing,08/14/2013,110,7.00(w) x 10.00(h) x 0.29(d)
Che Guevara: A Revolutionary Life,Jon Lee Anderson,Paperback,$18.00,$20.00,9780802144119,"Grove/Atlantic, Inc.",04/20/2010,672,5.90(w) x 8.90(h) x 1.90(d)
Che: Self Portrait,Ernesto Che Guevara,Paperback,$29.95,$29.95,9781876175825,Ocean Press,12/01/2008,312,8.50(w) x 9.80(h) x 0.90(d)
"Cheating Death, Stealing Life: The Eddie Guerrero Story",Eddie Guerrero,Paperback,$21.99,$21.99,9781416505532,Gallery Books,10/10/2006,352,6.12(w) x 9.12(h) x 1.00(d)
Cherokee America,Margaret Verble,Hardcover,$22.95,$27.00,9781328494221,Houghton Mifflin Harcourt,02/19/2019,400,6.20(w) x 9.10(h) x 1.60(d)
Chesapeake,James A. Michener,Paperback,$18.90,$20.00,9780812970432,Random House Publishing Group,09/09/2003,1024,5.43(w) x 8.23(h) x 1.35(d)
Chestnut Street,Maeve Binchy,Paperback,$14.40,$16.00,9780804170086,Knopf Doubleday Publishing Group,02/03/2015,384,5.10(w) x 7.90(h) x 1.00(d)
Chicago,David Mamet,Paperback,$16.19,$17.99,9780062797209,HarperCollins Publishers,11/13/2018,352,5.30(w) x 8.10(h) x 1.10(d)
Chiefs (Will Lee Series #1),Stuart Woods,Paperback,$9.99,$9.99,9780451215802,Penguin Publishing Group,07/28/2005,592,4.25(w) x 7.56(h) x 1.19(d)
Child Bride: The Untold Story of Priscilla Beaulieu Presley,Suzanne Finstad,Paperback,$16.99,$16.99,9780307336958,Crown/Archetype,01/03/2006,498,6.10(w) x 9.20(h) x 1.08(d)
Children of Monsters: An Inquiry into the Sons and Daughters of Dictators,Jay Nordlinger,Paperback,$16.99,$16.99,9781594038990,Encounter Books,01/10/2017,288,6.00(w) x 8.90(h) x 0.80(d)
China Dolls,Lisa See,Paperback,$14.40,$16.00,9780812982824,Random House Publishing Group,03/03/2015,416,5.10(w) x 7.90(h) x 1.00(d)
Christ the Lord: Out of Egypt,Anne Rice,Paperback,$7.99,$7.99,9780345436832,Random House Publishing Group,10/31/2006,368,4.17(w) x 6.83(h) x 0.89(d)
Christianity in Ancient Rome: The First Three Centuries,Bernard Green,Paperback,$36.95,$36.95,9780567032508,Bloomsbury Academic,04/15/2010,258,6.10(w) x 9.10(h) x 0.80(d)
Christians and the Roman Empire,Marta Sordi,Paperback,$19.95,$19.95,9780806126371,University of Oklahoma Press,01/28/1994,224,5.40(w) x 8.40(h) x 0.70(d)
"Christians and Their Many Identities in Late Antiquity, North Africa, 200-450 CE",Éric Rebillard,Paperback,$22.95,$22.95,9781501713576,Cornell University Press,01/30/2017,144,6.00(w) x 9.00(h) x 0.50(d)
Christmas Days: 12 Stories and 12 Feasts for 12 Days,Jeanette Winterson,Paperback,$14.40,$16.00,9780802127228,"Grove/Atlantic, Inc.",11/14/2017,304,5.40(w) x 8.10(h) x 1.00(d)
Christmas in Plains: Memories,Jimmy Carter,Paperback,$10.00,$10.00,9780743227155,Simon & Schuster,10/01/2004,160,5.00(w) x 7.00(h) x 0.47(d)
Chronicle in Stone,Ismail Kadare,Paperback,$17.80,$18.95,9781611450392,Arcade,07/01/2011,320,5.50(w) x 8.10(h) x 1.00(d)
Chronicle of a Death Foretold,Gabriel García Márquez,Paperback,$13.36,$14.00,9781400034710,Knopf Doubleday Publishing Group,10/07/2003,128,5.20(w) x 8.00(h) x 0.40(d)
Chronicle of the Roman Emperors: The Reign-by-Reign Record of the Rulers of Imperial Rome,Chris Scarre,Paperback,$24.26,$26.95,9780500289891,Thames & Hudson,05/01/2012,240,7.50(w) x 9.90(h) x 0.50(d)
Chuck Noll: His Life's Work,Michael MacCambridge,Paperback,$18.50,$19.95,9780822965077,University of Pittsburgh Press,11/17/2017,504,5.90(w) x 9.00(h) x 1.10(d)
Churchill,Paul Johnson,Paperback,$16.40,$17.00,9780143117995,Penguin Publishing Group,10/26/2010,192,5.20(w) x 7.90(h) x 0.60(d)
Churchill,Roy Jenkins,Paperback,$25.20,$28.00,9780452283527,Penguin Publishing Group,11/05/2002,1024,5.96(w) x 8.97(h) x 1.74(d)
Churchill and Orwell: The Fight for Freedom,Thomas E. Ricks,Paperback,$15.30,$17.00,9780143110880,Penguin Publishing Group,05/01/2018,352,5.48(w) x 8.34(h) x 0.77(d)
Churchill: A Life,Martin Gilbert,Paperback,$37.80,$42.00,9780805023961,"Holt, Henry & Company, Inc.",10/15/1992,1088,5.96(w) x 9.20(h) x 2.07(d)
Churchill: Walking with Destiny,Andrew Roberts,Hardcover,$34.00,$40.00,9781101980996,Penguin Publishing Group,11/06/2018,1152,6.20(w) x 9.30(h) x 2.60(d)
Cicero de Senectute (On Old Age),Marcus Tullius Cicero,Paperback,$5.99,$5.99,9781543037395,CreateSpace Publishing,02/11/2017,82,6.00(w) x 9.00(h) x 0.17(d)
Cien años de soledad (One Hundred Years of Solitude),Gabriel García Márquez,Paperback,$15.72,$16.95,9780307474728,Knopf Doubleday Publishing Group,09/22/2009,496,5.40(w) x 7.96(h) x 1.07(d)
"Cigars, Whiskey and Winning: Leadership Lessons from General Ulysses S. Grant",Al Kaltman,Paperback,$15.86,$16.95,9780735201637,Penguin Publishing Group,04/28/2000,352,5.52(w) x 8.18(h) x 0.90(d)
"Cinderella Man: James J. Braddock, Max Baer, and the Greatest Upset in Boxing History",Jeremy Schaap,Paperback,$20.95,$20.95,9780618711901,Houghton Mifflin Harcourt,04/10/2006,346,5.50(w) x 8.25(h) x (d)
Cinematic Encounters: Interviews and Dialogues,Jonathan Rosenbaum,Paperback,$22.46,$24.95,9780252083884,University of Illinois Press,11/30/2018,296,6.00(w) x 8.80(h) x 1.00(d)
Circe,Madeline Miller,Hardcover,$17.33,$27.00,9780316556347,"Little, Brown and Company",04/10/2018,400,6.20(w) x 9.30(h) x 1.60(d)
Circling the Sun,Paula McLain,Paperback,$15.76,$17.00,9780345534200,Random House Publishing Group,05/31/2016,400,5.10(w) x 8.50(h) x 1.20(d)
Cities of God: The Real Story of How Christianity Became an Urban Movement and Conquered Rome,Rodney Stark,Paperback,$13.95,$13.95,9780061349881,HarperCollins Publishers,10/30/2007,288,5.31(w) x 8.00(h) x 0.65(d)
City of Ash and Red: A Novel,Hye-young Pyun,Hardcover,$22.49,$24.99,9781628727814,Arcade,11/06/2018,256,5.60(w) x 8.30(h) x 1.00(d)
City of Bones (Harry Bosch Series #8),Michael Connelly,Paperback,$8.50,$10.00,9781455550685,Grand Central Publishing,07/29/2014,448,4.20(w) x 7.40(h) x 1.30(d)
City of Darkness and Light (Molly Murphy Series #13),Rhys Bowen,Paperback,$16.99,$16.99,9781250051608,St. Martin's Press,01/20/2015,336,5.40(w) x 8.20(h) x 1.00(d)
City of Girls (Signed Book),Elizabeth Gilbert,Hardcover,$19.60,$28.00,9780525686835,Penguin Publishing Group,06/04/2019,480,6.00(w) x 9.00(h) x 1.18(d)
City of Lies,Victoria Thompson,Paperback,$7.55,$7.99,9780399586583,Penguin Publishing Group,09/25/2018,336,4.10(w) x 6.70(h) x 1.10(d)
City of Night,John Rechy,Paperback,$18.00,$18.00,9780802121530,"Grove/Atlantic, Inc.",11/12/2013,400,5.50(w) x 8.20(h) x 1.40(d)
City of Thieves,David Benioff,Paperback,$13.60,$16.00,9780452295292,Penguin Publishing Group,03/31/2009,272,5.27(w) x 7.94(h) x 0.55(d)
City of Women: A Novel,David R. Gillham,Paperback,$14.40,$16.00,9780425252963,Penguin Publishing Group,05/07/2013,448,5.40(w) x 8.10(h) x 1.00(d)
Claire of the Sea Light,Edwidge Danticat,Paperback,$14.40,$16.00,9780307472274,Knopf Doubleday Publishing Group,07/01/2014,256,5.10(w) x 7.90(h) x 0.90(d)
Clara and Mr. Tiffany,Susan Vreeland,Paperback,$15.30,$17.00,9780812980189,Random House Publishing Group,03/20/2012,448,5.10(w) x 7.90(h) x 1.10(d)
Clark Gable: A Biography,Warren G. Harris,Paperback,$17.51,$17.99,9780307237149,Crown/Archetype,10/25/2005,424,6.16(w) x 9.23(h) x 0.90(d)
Clash of Eagles (Clash of Eagles Trilogy #1),Alan Smale,Paperback,$9.88,$9.99,9781101885307,Random House Publishing Group,09/01/2015,464,7.40(w) x 4.20(h) x 1.20(d)
Classical Greek Oligarchy: A Political History,Matthew Simonton,Hardcover,$45.00,$45.00,9780691174976,Princeton University Press,06/27/2017,376,6.40(w) x 9.30(h) x 1.30(d)
"Classics Reimagined, Pride and Prejudice",Jane Austen,Hardcover,$27.00,$30.00,9781631590764,Rockport Publishers,10/01/2015,376,6.80(w) x 9.10(h) x 1.70(d)
Classics: Why It Matters,Neville Morley,Paperback,$12.95,$12.95,9781509517930,Wiley,06/06/2018,140,4.90(w) x 7.40(h) x 0.50(d)
Claude Rains: An Actor's Voice,David J. Skal,Paperback,$23.18,$24.95,9780813192611,University Press of Kentucky,02/05/2010,304,5.50(w) x 8.60(h) x 1.10(d)
Clear Light of Day,Anita Desai,Paperback,$14.95,$14.95,9780618074518,Houghton Mifflin Harcourt,09/12/2000,192,5.50(w) x 8.25(h) x 0.49(d)
Clement Attlee: The Man Who Made Modern Britain,John Bew,Hardcover,$39.05,$39.95,9780190203405,Oxford University Press,03/02/2017,688,6.10(w) x 9.40(h) x 2.20(d)
Clementine: The Life of Mrs. Winston Churchill,Sonia Purnell,Paperback,$16.20,$18.00,9780143128915,Penguin Publishing Group,10/25/2016,448,8.30(w) x 5.40(h) x 0.60(d)
Cleopatra,Jacob Abbott,Paperback,$7.99,$7.99,9781722090081,CreateSpace Publishing,07/01/2018,66,6.00(w) x 9.00(h) x 0.14(d)
Cleopatra: A Life,Stacy Schiff,Paperback,$16.19,$17.99,9780316001946,"Little, Brown and Company",09/06/2011,432,5.30(w) x 8.26(h) x 1.20(d)
Cleopatra: Last Queen of Egypt,Joyce Tyldesley,Paperback,$19.99,$19.99,9780465018925,Basic Books,06/22/2010,320,6.10(w) x 9.10(h) x 1.00(d)
Cleopatra's Daughter,Michelle Moran,Paperback,$14.40,$16.00,9780307409133,Crown/Archetype,07/13/2010,464,8.08(w) x 5.32(h) x 1.00(d)
Cleopatra's Kidnappers: How Caesars Sixth Legion Gave Egypt to Rome and Rome to Caesar,Stephen Dando-Collins,Hardcover,$22.46,$24.95,9780471719335,Turner Publishing Company,10/14/2005,304,6.40(w) x 9.46(h) x 1.06(d)
Clever Girl,Tessa Hadley,Paperback,$14.99,$14.99,9780062282880,HarperCollins Publishers,04/14/2015,288,5.20(w) x 7.90(h) x 0.80(d)
Click: When We Knew We Were Feminists,J. Courtney Sullivan (Editor),Paperback,$15.26,$16.95,9781580052856,Da Capo Press,04/27/2010,240,5.66(w) x 8.34(h) x 0.64(d)
"Clinton, Inc.: The Audacious Rebuilding of a Political Machine",Daniel Halper,Paperback,$14.53,$15.99,9780062311221,HarperCollins Publishers,07/07/2015,352,5.20(w) x 7.90(h) x 0.90(d)
Cloris,Cloris Leachman,Paperback,$15.00,$15.00,9780758229649,Kensington,04/01/2010,288,6.00(w) x 8.90(h) x 1.00(d)
Cloud Atlas,David Mitchell,Paperback,$15.30,$17.00,9780375507250,Random House Publishing Group,08/17/2004,528,5.44(w) x 8.49(h) x 1.07(d)
Cloud of Sparrows,Takashi Matsuoka,Paperback,$13.00,$13.00,9780385338509,Random House Publishing Group,08/03/2004,432,5.95(w) x 8.97(h) x 0.86(d)
Cloudstreet: A Novel,Tim Winton,Paperback,$18.00,$20.00,9781250035516,Picador,11/26/2013,480,5.40(w) x 8.20(h) x 0.90(d)
Coach Wooden and Me: Our 50-Year Friendship On and Off the Court,Kareem Abdul-Jabbar,Paperback,$16.19,$17.99,9781455542260,Grand Central Publishing,05/08/2018,304,5.40(w) x 8.20(h) x 0.90(d)
Coach Wooden's Forgotten Teams: Stories and Lessons from John Wooden's Summer Basketball Camps,Pat Williams,Hardcover,$15.29,$16.99,9780800726997,Baker Publishing Group,02/20/2018,208,5.60(w) x 8.60(h) x 0.80(d)
Coach Wooden's Pyramid of Success Playbook,John Wooden,Paperback,$5.99,$5.99,9780800726263,Baker Publishing Group,07/29/2005,128,3.50(w) x 5.90(h) x 0.40(d)
"Coach: The Life of Paul ""Bear"" Bryant",Keith Dunnavant,Paperback,$16.20,$18.00,9781501183447,Simon & Schuster,01/02/2018,368,5.40(w) x 8.30(h) x 1.00(d)
Coaching Youth Baseball the Ripken Way,Cal Ripken Jr.,Paperback,$18.50,$19.95,9780736067829,"Human Kinetics, Inc.",12/15/2006,264,7.00(w) x 10.00(h) x 0.62(d)
Cocoa Beach: A Novel,Beatriz Williams,Paperback,$14.39,$15.99,9780062404992,HarperCollins Publishers,05/15/2018,400,5.20(w) x 7.90(h) x 1.10(d)
Code Name Arc Angel: The Demise of the Devil,Bruce Jarvis,Paperback,$18.95,$18.95,9781532000034,"iUniverse, Incorporated",07/13/2016,292,6.00(w) x 9.00(h) x 0.66(d)
Code Name: Lise: The True Story of the Woman Who Became WWII's Most Highly Decorated Spy,Larry Loftis,Hardcover,$22.95,$27.00,9781501198656,Gallery Books,01/15/2019,384,6.00(w) x 9.10(h) x 1.30(d)
CoDex 1962: A Trilogy,Sjón,Hardcover,$27.00,$30.00,9780374125639,"Farrar, Straus and Giroux",09/11/2018,528,5.60(w) x 8.40(h) x 1.70(d)
Cold Comfort Farm: (Penguin Classics Deluxe Edition),Stella Gibbons,Paperback,$15.30,$17.00,9780143039594,Penguin Publishing Group,03/28/2006,256,5.66(w) x 8.33(h) x 0.70(d)
Collected Fictions,Jorge Luis Borges,Paperback,$21.60,$24.00,9780140286809,Penguin Publishing Group,09/01/1999,576,5.72(w) x 8.36(h) x 1.46(d)
Collected Novellas: Leaf Storm; No One Writes to the Colonel; Chronicle of a Death Foretold,Gabriel García Márquez,Paperback,$13.36,$13.99,9780060932664,HarperCollins Publishers,01/08/2008,288,5.31(w) x 8.00(h) x 0.65(d)
Collected Stories,Frank O'Connor,Paperback,$21.60,$24.00,9780394710488,Knopf Doubleday Publishing Group,08/28/1982,701,5.20(w) x 8.00(h) x 1.55(d)
Colonel Roosevelt,Edmund Morris,Paperback,$18.00,$20.00,9780375757075,Random House Publishing Group,10/18/2011,784,5.26(w) x 7.98(h) x 1.38(d)
Colorless Tsukuru Tazaki and His Years of Pilgrimage,Haruki Murakami,Paperback,$14.40,$16.00,9780804170123,Knopf Doubleday Publishing Group,05/05/2015,336,5.10(w) x 7.90(h) x 0.90(d)
Comanche Moon,Larry McMurtry,Paperback,$19.85,$19.99,9780684857558,Simon & Schuster,10/17/2000,720,5.25(w) x 8.00(h) x 1.70(d)
